CTUID,CTNAME,CMAUID,CMANAME,CMATYPE,CMAPUID,PRUID,PRNAME,82110000,82210000,82220000,82440000,82990000,51410000,54110000,54210000,54310000,54510000,54610000,92240000,92210000,79990000
4330111.06,111.06,433,Sherbrooke,B,24433,24,Quebec / Québec,1,0,0,0,1,0,3,0,0,0,1,0,0,0
8350036,36,835,Edmonton,B,48835,48,Alberta,2,0,0,0,0,0,1,0,0,0,0,1,0,0
4620652.04,652.04,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,4,0,6,1,0,0,2,2,0,2
4210810,810,421,Québec,B,24421,24,Quebec / Québec,2,0,0,0,3,0,4,1,0,0,1,0,0,3
5390201,201,539,St. Catharines - Niagara,B,35539,35,Ontario,6,0,0,0,1,0,3,0,0,1,1,1,0,3
4590001,1,459,Saint-Jean-sur-Richelieu,K,24459,24,Quebec / Québec,2,0,0,0,3,0,2,1,0,0,0,0,0,2
5550005.01,5.01,555,London,B,35555,35,Ontario,4,2,0,0,2,0,2,0,0,0,1,0,0,0
8050014,14,805,Medicine Hat,K,48805,48,Alberta,5,0,0,0,2,0,3,1,0,1,1,1,1,2
5550050.03,50.03,555,London,B,35555,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5430010,10,543,Brantford,B,35543,35,Ontario,5,1,0,0,1,0,1,0,0,0,0,0,0,2
4620329,329,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,2,0,3,0,0,0,0,0,0,1
4080107.03,107.03,408,Saguenay,B,24408,24,Quebec / Québec,0,6,1,0,2,1,5,0,0,0,1,0,0,2
4620831.07,831.07,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,0,4,0,0,0,0,1,0,3
4620593.01,593.01,462,Montréal,B,24462,24,Quebec / Québec,0,4,0,0,1,0,6,5,2,0,3,0,0,0
5500013.02,13.02,550,Guelph,B,35550,35,Ontario,10,0,0,0,1,0,0,0,0,0,0,0,0,3
5350430.04,430.04,535,Toronto,B,35535,35,Ontario,6,0,0,0,5,0,4,0,0,1,1,0,0,4
5220008,8,522,Belleville,K,35522,35,Ontario,3,0,0,0,1,0,0,0,0,0,0,0,0,0
5350316.06,316.06,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5550035,35,555,London,B,35555,35,Ontario,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5350602,602,535,Toronto,B,35535,35,Ontario,8,0,0,0,4,0,0,0,0,0,0,0,0,1
4210041.02,41.02,421,Québec,B,24421,24,Quebec / Québec,1,0,0,0,0,0,2,0,0,0,2,0,0,0
5370012,12,537,Hamilton,B,35537,35,Ontario,0,0,0,0,5,0,0,0,0,0,0,0,0,1
5750008,8,575,North Bay,K,35575,35,Ontario,24,0,0,0,3,0,1,0,0,0,0,0,0,1
9350001,1,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,2,0,0,0,1,0,0,0,0,0,0,0,0,0
4620710.09,710.09,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,2,3,0,0,0,0,0,0,0,0
5350612.15,612.15,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5410109.07,109.07,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3200010,10,320,Fredericton,K,13320,13,New Brunswick / Nouveau-Brunswick,1,0,0,0,2,0,2,2,0,0,1,0,0,2
4620857.01,857.01,462,Montréal,B,24462,24,Quebec / Québec,5,1,0,0,6,0,3,0,0,0,1,0,0,0
4620362,362,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,1,0,2,0,0,0,0,2,0,0
4620886.02,886.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,3,0,3,0,0,1,0,0,0,1
5350376.01,376.01,535,Toronto,B,35535,35,Ontario,3,2,0,0,0,0,2,0,0,0,0,0,0,0
4330014,14,433,Sherbrooke,B,24433,24,Quebec / Québec,0,0,0,0,1,0,3,0,0,0,0,0,0,1
10015.04,15.04,1,St. John's,B,10001,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1,0,0,0,6,0,0,0,0,0,0,0,1,1
9330207,207,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3050002,2,305,Moncton,B,13305,13,New Brunswick / Nouveau-Brunswick,7,0,0,0,1,0,0,1,0,0,0,1,0,0
5350403.12,403.12,535,Toronto,B,35535,35,Ontario,3,0,0,0,7,0,3,1,0,0,3,0,0,0
4620582.02,582.02,462,Montréal,B,24462,24,Quebec / Québec,6,0,0,0,2,0,1,0,0,0,0,1,0,0
5350527.02,527.02,535,Toronto,B,35535,35,Ontario,0,0,0,0,2,0,2,0,0,0,1,0,0,0
8350066.01,66.01,835,Edmonton,B,48835,48,Alberta,0,0,0,0,1,0,1,0,0,0,0,0,0,2
5350050.02,50.02,535,Toronto,B,35535,35,Ontario,3,2,0,0,6,0,1,1,0,0,0,1,0,3
4620661.01,661.01,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,2,0,1,0,0,0,0,2,0,2
5390110,110,539,St. Catharines - Niagara,B,35539,35,Ontario,7,0,0,0,6,0,6,0,0,0,1,0,0,8
8350003,3,835,Edmonton,B,48835,48,Alberta,9,0,0,0,3,0,1,0,0,0,0,0,0,1
4620710.11,710.11,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9330130.04,130.04,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,3,0,6,2,1,1,6,0,0,1
5350403.03,403.03,535,Toronto,B,35535,35,Ontario,4,0,0,0,4,0,0,1,1,0,0,0,0,4
5350301.04,301.04,535,Toronto,B,35535,35,Ontario,10,3,0,1,13,1,3,0,0,0,1,3,0,1
4620601.02,601.02,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,4,2,0,0,1,0,0,1
4080001,1,408,Saguenay,B,24408,24,Quebec / Québec,1,0,0,0,1,0,2,0,0,0,0,0,0,4
4620370,370,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,1,0,0,0,0,0,0,2,0,0
5350626,626,535,Toronto,B,35535,35,Ontario,6,0,0,0,1,0,2,1,0,0,2,1,0,4
4330009.01,9.01,433,Sherbrooke,B,24433,24,Quebec / Québec,0,0,0,0,2,0,4,0,0,0,1,0,0,0
5350400.06,400.06,535,Toronto,B,35535,35,Ontario,2,0,0,0,3,0,1,0,0,0,0,1,0,0
5390209.05,209.05,539,St. Catharines - Niagara,B,35539,35,Ontario,1,0,0,0,3,0,2,0,0,0,1,0,0,2
5390310.01,310.01,539,St. Catharines - Niagara,B,35539,35,Ontario,4,0,0,0,0,0,0,0,0,0,0,1,0,0
4210160.03,160.03,421,Québec,B,24421,24,Quebec / Québec,4,0,0,0,2,0,4,2,0,0,0,0,0,2
5350608,608,535,Toronto,B,35535,35,Ontario,0,0,0,0,1,1,1,0,0,0,0,0,0,3
5350424.04,424.04,535,Toronto,B,35535,35,Ontario,5,0,0,0,3,0,1,0,0,0,0,0,0,3
8250002.18,2.18,825,Calgary,B,48825,48,Alberta,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5050125.02,125.02,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,2,0,0,0,1,0,2,0,0,0,0,0,0,2
4210835.03,835.03,421,Québec,B,24421,24,Quebec / Québec,2,1,0,0,1,0,5,1,0,0,0,0,0,0
4620140,140,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,2,0,2,0,0,0,0,0,0,0
4620610.05,610.05,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,1,2,2,1,0,1,0,0,0
4590402,402,459,Saint-Jean-sur-Richelieu,K,24459,24,Quebec / Québec,0,0,0,0,1,0,3,1,0,0,0,0,0,2
4210007,7,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,1,0,4,1,0,0,0,0,1,0
4330100,100,433,Sherbrooke,B,24433,24,Quebec / Québec,7,7,0,0,2,0,4,1,2,0,2,1,0,2
9330184.08,184.08,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,1,0,0,0,0,0,0,0,0,0,0,0,1
5350516.41,516.41,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080105,105,408,Saguenay,B,24408,24,Quebec / Québec,3,1,0,0,6,0,5,0,0,0,1,0,0,1
2050005,5,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4620241,241,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,0,0,3,0,1,0,2,0,0,0
8250077.03,77.03,825,Calgary,B,48825,48,Alberta,4,1,0,0,6,0,0,0,0,0,0,0,0,1
4620649.02,649.02,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,1,1,1,0,0,0,0,0,0,0
4210033.02,33.02,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9330162.01,162.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,2,1,0,0,1,0,6,1,1,0,1,0,0,1
9330131,131,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,21,0,0,0,0,1,0,0,0,0,0,2,0,1
8250002.14,2.14,825,Calgary,B,48825,48,Alberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8350045,45,835,Edmonton,B,48835,48,Alberta,2,0,0,0,3,0,10,3,0,0,2,0,0,1
5350516.31,516.31,535,Toronto,B,35535,35,Ontario,2,0,0,0,1,0,0,0,0,0,1,0,0,1
8250040,40,825,Calgary,B,48825,48,Alberta,7,4,0,0,1,1,6,0,0,1,0,0,0,1
8250073,73,825,Calgary,B,48825,48,Alberta,2,0,0,0,2,0,1,0,0,0,0,0,0,0
4080005,5,408,Saguenay,B,24408,24,Quebec / Québec,3,0,0,0,1,0,4,1,0,0,0,0,0,2
5350607,607,535,Toronto,B,35535,35,Ontario,6,0,0,0,8,0,3,1,0,0,0,3,0,7
5350073,73,535,Toronto,B,35535,35,Ontario,1,1,0,0,0,1,2,0,0,0,0,0,0,2
7050017,17,705,Regina,B,47705,47,Saskatchewan,1,3,0,0,5,4,2,1,0,0,5,1,1,19
4620227,227,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,6,0,0,0,0,0,0,2
5950011.01,11.01,595,Thunder Bay,B,35595,35,Ontario,4,0,0,0,4,1,1,0,0,0,1,0,0,2
5350516.44,516.44,535,Toronto,B,35535,35,Ontario,3,0,0,0,0,0,2,0,0,0,0,0,0,0
4620704.08,704.08,462,Montréal,B,24462,24,Quebec / Québec,4,3,0,0,0,2,2,0,0,0,0,0,0,1
9330186.07,186.07,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,4,1,0,0,1,0,2,0,0,0,0,0,0,0
4620243,243,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,1,0,5,2,1,0,1,0,0,0
8050001,1,805,Medicine Hat,K,48805,48,Alberta,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5350233,233,535,Toronto,B,35535,35,Ontario,9,3,0,0,2,0,2,0,0,0,0,0,0,0
4620879.02,879.02,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,3,0,6,0,0,0,1,0,0,0
5350269.01,269.01,535,Toronto,B,35535,35,Ontario,2,0,0,0,0,0,1,0,0,0,0,0,0,1
8350002.05,2.05,835,Edmonton,B,48835,48,Alberta,0,2,0,0,1,0,0,0,0,0,0,0,0,0
5680013,13,568,Barrie,B,35568,35,Ontario,4,0,0,0,6,0,1,0,0,0,0,0,1,0
5350516.18,516.18,535,Toronto,B,35535,35,Ontario,3,1,0,0,0,0,2,0,0,0,0,0,0,2
4620610.07,610.07,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,6,0,2,0,1,0,0,2
5350516.21,516.21,535,Toronto,B,35535,35,Ontario,6,2,0,0,3,0,4,0,0,0,0,0,0,0
6020534,534,602,Winnipeg,B,46602,46,Manitoba,1,0,0,0,0,0,0,0,0,0,0,1,0,1
5350010.01,10.01,535,Toronto,B,35535,35,Ontario,0,0,0,0,3,0,3,0,0,0,1,0,0,0
4330400.02,400.02,433,Sherbrooke,B,24433,24,Quebec / Québec,11,0,0,0,1,0,10,2,0,0,1,0,2,5
5550300,300,555,London,B,35555,35,Ontario,1,0,0,0,0,0,0,1,0,0,0,1,1,0
6020120.03,120.03,602,Winnipeg,B,46602,46,Manitoba,2,0,0,0,0,0,0,0,0,0,1,0,0,1
6020133,133,602,Winnipeg,B,46602,46,Manitoba,5,0,0,0,0,0,2,0,0,0,0,1,0,0
9330189.06,189.06,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,1,0,0,2,0,2,1,0,0,0,0,0,0
4620395.02,395.02,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,0,0,3,0,0,0,0,2,0,0
5290010,10,529,Peterborough,B,35529,35,Ontario,1,0,0,0,5,0,1,0,0,0,0,0,0,0
5590015,15,559,Windsor,B,35559,35,Ontario,2,0,0,0,0,0,2,0,0,0,2,0,0,0
5350226,226,535,Toronto,B,35535,35,Ontario,3,1,0,0,3,0,0,0,1,0,2,0,0,4
3100001.01,1.01,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,0,1,0,0,0,0,3,0,0,0,1,0,1,6
5050170.01,170.01,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,2,0,0,0,0,0,2,0,0,0,0,0,0,0
5550037,37,555,London,B,35555,35,Ontario,3,5,0,0,2,0,1,2,0,0,0,0,0,3
5350420.1,420.1,535,Toronto,B,35535,35,Ontario,0,0,0,0,5,1,0,0,0,0,2,0,0,1
5350378.04,378.04,535,Toronto,B,35535,35,Ontario,11,2,0,0,1,0,4,0,0,0,1,0,0,0
2050121.05,121.05,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,3,0,2,0,0,0,2,0,0,4
5390322,322,539,St. Catharines - Niagara,B,35539,35,Ontario,6,0,0,0,0,0,3,0,0,0,1,1,0,2
4620166,166,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4620392,392,462,Montréal,B,24462,24,Quebec / Québec,1,1,0,0,2,1,9,1,1,0,5,0,0,1
9300019,19,930,Chilliwack,K,59930,59,British Columbia / Colombie-Britannique,1,1,0,0,0,0,1,1,1,0,0,0,0,0
2050155,155,205,Halifax,B,12205,12,Nova Scotia / Nouvelle-Écosse,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5800003,3,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,5,0,0,0,3,0,2,0,0,0,1,0,0,2
7250013.07,13.07,725,Saskatoon,B,47725,47,Saskatchewan,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4620833,833,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,0,0,1,1,0,0,0,2,0,6
5350411.25,411.25,535,Toronto,B,35535,35,Ontario,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5050141.1,141.1,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,2,0,0,0,0,0,2,0,0,0,0,0,0,0
9330187.05,187.05,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5350053,53,535,Toronto,B,35535,35,Ontario,3,1,0,0,3,1,5,1,0,0,3,0,0,2
5320008.02,8.02,532,Oshawa,B,35532,35,Ontario,6,0,0,0,2,0,0,0,0,0,0,0,0,1
9330235.02,235.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,6,0,0,0,1,0,1,1,0,0,0,0,0,0
5050161.06,161.06,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,5,0,0,0,2,0,0,0,0,0,0,0,0,0
4620655.01,655.01,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,2,0,4,0,0,0,0,2,0,0
5350378.03,378.03,535,Toronto,B,35535,35,Ontario,6,2,0,0,5,1,4,1,0,0,1,1,0,0
8250201.01,201.01,825,Calgary,B,48825,48,Alberta,6,0,0,0,2,0,0,0,0,0,0,0,0,2
9150009.01,9.01,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,0,0,0,0,3,0,0,0,0,0,1,0,0,0
4620029,29,462,Montréal,B,24462,24,Quebec / Québec,3,1,0,0,0,0,3,0,0,0,0,2,0,1
5800017.01,17.01,580,Greater Sudbury / Grand Sudbury,B,35580,35,Ontario,7,1,0,0,1,1,3,0,0,0,0,0,0,2
5350175.02,175.02,535,Toronto,B,35535,35,Ontario,4,1,0,0,9,0,11,2,0,0,1,0,0,0
5350362.03,362.03,535,Toronto,B,35535,35,Ontario,3,4,0,0,1,0,2,0,0,0,1,0,0,0
5050052,52,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,1,0,0,0,0,2,0,0,0,0,0,0,1
8350104.27,104.27,835,Edmonton,B,48835,48,Alberta,0,0,0,0,2,0,1,0,0,0,0,0,0,1
4620213,213,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,4,0,3,0,1,0,1,0,0,0
5350585.08,585.08,535,Toronto,B,35535,35,Ontario,0,0,0,0,3,0,0,0,0,0,0,1,0,1
8350140.03,140.03,835,Edmonton,B,48835,48,Alberta,0,0,0,0,0,1,1,0,0,0,1,0,2,1
5350620.07,620.07,535,Toronto,B,35535,35,Ontario,2,0,0,0,1,0,2,0,0,0,0,0,0,0
9330030,30,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,2,0,0,1,3,0,5,2,1,0,5,0,0,9
4210835.05,835.05,421,Québec,B,24421,24,Quebec / Québec,2,0,0,0,1,0,3,0,0,0,0,0,0,0
5390013.01,13.01,539,St. Catharines - Niagara,B,35539,35,Ontario,4,0,0,0,2,0,3,0,1,0,2,0,0,2
4620870.01,870.01,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,0,0,4,0,0,0,0,0,0,1
3100013,13,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,0,0,2,0,0,0,0,0,0,1
5350400.18,400.18,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9150011,11,915,Kelowna,B,59915,59,British Columbia / Colombie-Britannique,1,0,0,0,3,0,1,0,0,0,0,0,0,0
9330151.03,151.03,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,1,0,0,3,2,0,0,0,0,2,0,0,3
5350576.45,576.45,535,Toronto,B,35535,35,Ontario,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4210036,36,421,Québec,B,24421,24,Quebec / Québec,4,10,1,0,1,0,7,0,0,0,1,0,0,2
8300016.02,16.02,830,Red Deer,K,48830,48,Alberta,2,0,0,0,2,0,1,0,0,0,0,0,0,1
5350573.05,573.05,535,Toronto,B,35535,35,Ontario,8,0,0,0,1,0,0,0,0,0,0,0,0,0
4420210,210,442,Trois-Rivières,B,24442,24,Quebec / Québec,0,0,0,0,0,0,4,0,0,0,0,0,0,0
5350297.02,297.02,535,Toronto,B,35535,35,Ontario,10,1,0,0,5,0,2,1,0,0,1,0,0,4
8250065,65,825,Calgary,B,48825,48,Alberta,2,3,0,0,4,0,0,0,0,0,0,0,0,0
5350155,155,535,Toronto,B,35535,35,Ontario,5,1,0,0,0,0,1,0,0,1,0,0,0,0
7050028.03,28.03,705,Regina,B,47705,47,Saskatchewan,3,3,0,0,1,0,0,0,0,0,0,2,0,2
9330110.04,110.04,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,6,0,0,0,1,0,0,0,0,0,0,0,0,0
5350264,264,535,Toronto,B,35535,35,Ontario,5,1,0,0,0,0,0,0,0,0,0,0,0,1
7050103,103,705,Regina,B,47705,47,Saskatchewan,2,1,0,0,0,0,1,0,0,0,0,1,1,1
5410120.01,120.01,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,6,0,0,0,1,0,2,0,0,0,0,0,0,1
9330140.02,140.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,2,0,0,0,6,5,5,2,3,0,4,1,1,13
5350800.01,800.01,535,Toronto,B,35535,35,Ontario,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4210114,114,421,Québec,B,24421,24,Quebec / Québec,0,0,0,0,6,0,7,0,0,0,1,0,0,1
9330010.02,10.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5350209,209,535,Toronto,B,35535,35,Ontario,1,0,0,0,1,0,5,0,0,0,1,0,0,0
4080111.02,111.02,408,Saguenay,B,24408,24,Quebec / Québec,1,0,0,0,0,0,2,0,0,0,0,2,0,3
5350153,153,535,Toronto,B,35535,35,Ontario,2,2,0,0,1,1,3,0,0,0,1,0,0,1
9330161.06,161.06,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,3,0,0,0,0,0,2,0,1,0,1,1,0,1
5350631.03,631.03,535,Toronto,B,35535,35,Ontario,4,0,0,0,0,0,1,0,0,0,0,0,0,0
8250010,10,825,Calgary,B,48825,48,Alberta,5,2,0,0,3,0,4,3,0,0,4,1,0,5
5050630.01,630.01,505,Ottawa - Gatineau (partie du Québec / Quebec part),B,24505,24,Quebec / Québec,0,0,0,0,2,1,2,1,0,0,0,1,0,0
4210029,29,421,Québec,B,24421,24,Quebec / Québec,1,1,0,0,3,0,2,0,0,0,1,0,0,0
9330184.09,184.09,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,3,2,0,0,0,0,0,0,0,0,0,0,0,0
9350132.04,132.04,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,5,0,0,0,2,0,2,0,0,0,2,0,0,5
4620653,653,462,Montréal,B,24462,24,Quebec / Québec,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4620710.1,710.1,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,3,1,0,0,0,0,0,0,0,2
4080166,166,408,Saguenay,B,24408,24,Quebec / Québec,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5430013,13,543,Brantford,B,35543,35,Ontario,11,3,0,0,1,0,1,0,0,0,0,0,0,3
5350401.14,401.14,535,Toronto,B,35535,35,Ontario,7,0,0,0,1,0,3,1,0,0,0,0,0,1
6020110.04,110.04,602,Winnipeg,B,46602,46,Manitoba,2,0,0,0,1,0,0,0,0,0,0,0,0,2
5350163,163,535,Toronto,B,35535,35,Ontario,4,1,0,0,3,0,3,0,0,0,1,0,0,0
10001,1,1,St. John's,B,10001,10,Newfoundland and Labrador / Terre-Neuve-et-Labrador,1,0,0,0,1,0,2,0,0,0,0,0,1,3
5550032,32,555,London,B,35555,35,Ontario,1,1,0,0,6,0,0,0,0,0,1,0,0,3
5350456.03,456.03,535,Toronto,B,35535,35,Ontario,3,0,0,0,2,0,0,0,0,0,0,0,0,3
8350160.02,160.02,835,Edmonton,B,48835,48,Alberta,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5350187,187,535,Toronto,B,35535,35,Ontario,2,2,0,0,0,0,1,1,0,0,2,0,0,0
5410102,102,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,2,3,0,0,36,0,7,1,0,0,1,0,0,10
5350375.04,375.04,535,Toronto,B,35535,35,Ontario,7,2,0,0,1,0,2,0,0,1,1,0,0,2
6020501.02,501.02,602,Winnipeg,B,46602,46,Manitoba,8,0,0,0,6,1,0,0,0,1,1,0,0,4
6020560.02,560.02,602,Winnipeg,B,46602,46,Manitoba,2,0,0,0,5,0,1,1,0,0,1,0,0,2
4080132,132,408,Saguenay,B,24408,24,Quebec / Québec,1,0,0,0,0,0,1,1,0,0,0,0,0,0
5050102,102,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,0,0,0,0,1,0,6,0,0,0,0,0,0,0
5350375.05,375.05,535,Toronto,B,35535,35,Ontario,2,1,0,0,0,0,2,0,0,0,0,0,0,0
9330270,270,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,0,0,0,3,5,0,0,0,0,2,1,0,6
5350270.02,270.02,535,Toronto,B,35535,35,Ontario,2,2,0,0,2,0,0,0,0,0,2,0,0,0
5590003.01,3.01,559,Windsor,B,35559,35,Ontario,6,0,0,0,3,0,0,0,0,0,2,0,0,1
8250041,41,825,Calgary,B,48825,48,Alberta,7,1,0,0,3,0,2,1,0,0,0,0,1,1
5900001.02,1.02,590,Sault Ste. Marie,K,35590,35,Ontario,3,0,0,0,0,0,1,0,0,0,0,0,0,0
5350401.21,401.21,535,Toronto,B,35535,35,Ontario,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5220001,1,522,Belleville,K,35522,35,Ontario,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620628.02,628.02,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,2,0,3,0,0,0,1,0,5,0
8350142.01,142.01,835,Edmonton,B,48835,48,Alberta,11,0,0,0,0,0,5,0,0,0,0,1,0,2
3100016,16,310,Saint John,B,13310,13,New Brunswick / Nouveau-Brunswick,0,0,0,0,0,0,3,0,0,0,0,0,0,1
5410100,100,541,Kitchener - Cambridge - Waterloo,B,35541,35,Ontario,4,0,0,0,4,0,0,0,0,0,0,0,0,0
9700002,2,970,Prince George,K,59970,59,British Columbia / Colombie-Britannique,6,0,0,0,0,1,0,0,0,0,0,0,0,1
5590130.01,130.01,559,Windsor,B,35559,35,Ontario,7,0,0,0,3,0,0,0,1,0,0,0,0,1
4621005,1005,462,Montréal,B,24462,24,Quebec / Québec,1,0,0,0,0,0,5,0,0,0,0,0,0,1
9350129.02,129.02,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,9,0,0,0,2,0,3,0,0,0,0,0,0,2
9350004,4,935,Victoria,B,59935,59,British Columbia / Colombie-Britannique,2,0,0,0,6,0,1,0,0,0,2,0,0,0
9330281.02,281.02,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,11,0,0,0,1,0,1,1,1,0,1,0,0,2
8250077.19,77.19,825,Calgary,B,48825,48,Alberta,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9330163.01,163.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,5,0,0,0,0,0,1,0,1,0,0,0,0,0
9330238.01,238.01,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,0,2,0,0,1,0,1,0,0,0,1,0,0,0
6020115,115,602,Winnipeg,B,46602,46,Manitoba,5,1,0,0,4,0,1,0,0,0,0,0,0,4
5050126.04,126.04,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,35505,35,Ontario,2,0,0,0,0,1,3,0,0,0,0,2,0,3
5590025,25,559,Windsor,B,35559,35,Ontario,0,0,0,0,5,0,6,0,0,0,0,0,0,1
5590041,41,559,Windsor,B,35559,35,Ontario,13,0,0,0,1,0,2,0,0,0,1,0,2,2
4620410.01,410.01,462,Montréal,B,24462,24,Quebec / Québec,2,0,0,0,2,0,2,2,0,0,1,0,0,0
5350521.04,521.04,535,Toronto,B,35535,35,Ontario,2,1,0,0,1,0,2,0,0,1,2,0,0,0
5390002,2,539,St. Catharines - Niagara,B,35539,35,Ontario,14,2,0,0,3,0,3,0,0,0,1,0,0,3
5220015,15,522,Belleville,K,35522,35,Ontario,0,0,0,0,1,0,2,1,0,1,1,0,0,2
9330185.09,185.09,933,Vancouver,B,59933,59,British Columbia / Colombie-Britannique,9,5,0,0,10,0,9,1,2,0,1,1,0,6
